FName,mo_inv1,mo_inv2,mo_inv3,mo_inv4,mo_inv5,mo_inv6,mo_inv7,icz1,icz2,icz3,icz4,icz5,icz6,icz7,icz8,icz9,icz10,icz11,icz12,icz13,icz14,icz15,icz16,icz17,icz18,icz19,icz20,icz21,icz22,icz23,icz24,icz25,icz26,icz27,icz28,icz29,icz30,icz31,icz32,icz33,icz34,icz35,icz36,icz37,icz38,icz39,icz40,icz41,icz42,icz43,icz44,icz45,icz46,icz47,icz48,icz49,icz50,icz51,icz52,icz53,icz54,icz55,icz56,icz57,icz58,icz59,icz60,icz61,icz62,icz63,icz64,icz65,icz66,icz67,icz68,icz69,icz70,icz71,icz72,icz73,icz74,icz75,icz76,icz77,icz78,icz79,icz80,icz81,zcz1,zcz2,zcz3,zcz4,zcz5,zcz6,zcz7,zcz8,zcz9,zcz10,zcz11,zcz12,zcz13,zcz14,zcz15,zcz16,zcz17,zcz18,zcz19,zcz20,zcz21,zcz22,zcz23,zcz24,zcz25,zcz26,zcz27,zcz28,zcz29,zcz30,zcz31,zcz32,zcz33,zcz34,zcz35,zcz36,zcz37,zcz38,zcz39,zcz40,zcz41,zcz42,zcz43,zcz44,zcz45,zcz46,zcz47,zcz48,zcz49,zcz50,zcz51,zcz52,zcz53,zcz54,zcz55,zcz56,zcz57,zcz58,zcz59,zcz60,zcz61,zcz62,zcz63,zcz64,zcz65,zcz66,zcz67,zcz68,zcz69,zcz70,zcz71,zcz72,zcz73,zcz74,zcz75,zcz76,zcz77,zcz78,zcz79,zcz80,zcz81,label
da-13.png,0.011955445957617144,0.7319995570184026,1.2561818721951348,1.7350420616116935,3.970023020836969,2.554057593933147,-3.2379878358734824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.769622819951394,44.66844768167787,1.0,1.0,14.897544713101736,21.526836321408922,33.494543016068654,41.83388010465745,40.274814124178974,1.0,40.62917414648827,1.0,1.0,6.5003176334636565,6.156692679737136,16.667525217211647,23.050521259165574,39.09503385284367,1.0,43.567029133671795,35.229189828507074,24.115677275631715,14.46893259001162,23.260493071293244,31.567465406762327,29.609453093244078,44.39065999491301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.534916635145773,5.158104903998407,1.0,1.0,39.62108365160185,27.452423521127027,30.651178682634093,36.04211640269448,34.52438028084728,1.0,35.64510773768513,1.0,1.0,15.418222645313449,15.912025523458553,26.538718949950233,33.230896175120066,39.82794477076108,1.0,44.39868486274149,37.36943296860126,26.442883806255224,18.43539218863115,27.331552714394572,35.93961283517426,32.48287327798702,44.46400154323354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,da
da-14.png,-0.08698757776985008,0.15987159372761633,1.4171888786670466,2.216736421120633,4.059147080592613,2.4916003730922096,4.51184907499018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63.14821414691642,51.68974289909014,1.0,1.0,14.016760237235518,24.876521546366515,38.822247256668504,46.51716930606127,52.92234588435944,55.38943884286576,49.379748621255594,26.894926571223632,15.835434319541344,9.70710263094813,14.77179240381447,23.72971443032745,1.0,55.98665679914232,60.83855122528814,49.940640966951584,36.03446851137712,1.0,14.25146964759339,21.465974520987235,29.42663128122525,1.0,61.001632912851576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.372893190413892,7.794855109732716,1.0,1.0,35.18016346653357,29.618734258421085,39.253683026252226,42.72609921633863,48.39070967566447,55.69354579884458,43.32571941299803,28.549728907576746,16.481386013358964,13.757188368899545,21.78013658297682,32.60994596314084,1.0,55.51061352881236,60.797181606346825,48.43980517517229,32.63928401934637,1.0,18.465768343936798,26.877732875397893,33.89108571522453,1.0,61.06466759718056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,da
da-15.png,0.03685878449049059,0.9303601891322875,2.060622109596011,2.536867557556217,-4.918894703770199,-3.077286410256522,-5.084025061269812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.87446860249129,36.25337202719673,1.0,1.0,20.204915432377092,31.298159479244635,38.26859145073178,41.22435299609874,43.41567271794666,35.64116388310903,29.803070810764705,1.0,5.334237436219925,6.025922834847162,12.004071295320838,20.84865265364674,1.0,43.083702418649175,42.83853524125231,39.34679959268305,29.971299493394252,18.619408041675097,17.16352763692103,26.857409068445012,29.32296467659883,1.0,47.21127249389734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.5943619769348825,7.726224957989871,1.0,1.0,26.76515173185361,29.655320065488244,35.17809441314594,37.99522156067992,41.35946391134048,42.46315348958327,26.930166921926315,1.0,20.857545260724418,15.698462968485668,25.197248470552555,31.465660236717646,1.0,42.96335266333605,44.48643785753858,42.47060056113718,32.68241432596491,21.824770323741593,21.265957982148553,31.070099894122336,31.645165207817964,1.0,47.26818473249754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,da
da-16.png,-0.007164636529820754,0.5267043380239541,2.4264663732994203,3.566884373223443,6.595862175769636,-3.944108672568261,-6.993270344866975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.72001927859887,43.135496481024816,1.0,1.0,18.378955037320097,29.973957108048303,40.56676958389179,46.68736654967986,49.00412863039069,46.081277158235565,40.04243596040499,20.072035563952976,10.634615385250274,8.168112743320407,13.68034385967888,22.89885694921002,1.0,50.64322885447227,52.58085386043123,41.15919557022988,28.397486790463592,13.19434166215581,18.719295622621473,30.01907465175298,31.863905765973307,1.0,54.74667336577064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.166085293431206,5.311406202518685,1.0,1.0,26.577934165284347,26.931428321496817,33.81214907165783,36.64432547791346,39.28405581448166,48.263839562520026,36.18922189910593,29.49553372355172,19.747213115062095,10.470962861494389,21.048236209324482,30.079981644141856,1.0,47.74348431191871,54.564188215833134,41.808195197721254,27.17999850743207,16.939704030119263,22.322140811559915,33.99811205908598,34.00294205412566,1.0,54.80092961481041,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,da
da-17.png,-0.15521480350140343,0.12359259492204049,1.6206310780320223,1.635130520220538,-3.279536873569042,1.7066277846730733,-3.830520838238471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.59148003724971,46.21043905576904,33.130315080198166,15.92785825745429,20.983165353496805,28.721186089267977,37.39862058709189,47.01860827939292,53.846550889758134,59.574272536271664,1.0,29.887685346527352,13.78430939800438,12.257864136032655,1.0,1.0,1.0,52.012239513627165,56.51734199507049,45.49929180026543,32.394653823982814,23.99598359095952,15.749890309632317,23.118330026446333,31.889346665032487,1.0,57.394897449684464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.8500100560926644,6.595563616902068,12.284546241590371,27.217845984940684,25.565860096870065,32.503726837757895,42.404079750885515,50.563007598898345,49.96632576312296,55.30209764092079,1.0,25.12195350099719,16.282451528871636,22.216720953770867,1.0,1.0,1.0,56.35190063468099,57.86610996812378,43.67494682455121,30.139360803588744,23.603565339523836,22.455809720605995,29.00004785870058,35.941873150157676,1.0,57.471725932102245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,da
da-18.png,-0.05125038570587838,0.3015251976510027,1.1478660991453518,2.609000355701768,4.519125691096512,2.8726046444664215,4.920988541306996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.2247603116088,45.42443809044863,24.238134963834664,25.113992378557192,28.229794007910275,31.659975271967202,36.24133879096911,40.993443017420006,45.11683852333171,50.407347381918726,44.000219278657305,23.57176892687732,15.951348795312338,6.306643374313448,9.717623692276916,22.409963831445793,31.213016959678146,48.570552912337526,51.48803145477971,42.66542627475905,30.95633415459183,21.945192289478555,13.166981774674271,20.15494657452898,29.945407922159443,35.41172574753851,52.881460220989496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.098130844588768,6.219983685538117,25.923649164459125,18.601062407610584,24.94876252612431,33.81837291156787,38.15713515191225,40.193866286018725,43.047863680531,42.280791741429425,32.71418951265783,19.881331920042257,15.269847569315196,17.761408746645643,22.879299634180892,32.60597799956946,40.669306494637716,50.52246090340816,50.61503557512854,41.2180696162749,28.63926247057754,20.41852543831314,18.28684274733321,25.758796146696636,34.976968101461495,39.23912655687723,52.95368698647837,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,da
da-19.png,-0.05364958439959858,0.29601283283299484,1.7982929750454777,2.0548635351256337,4.226576002762529,2.2070798426433056,-4.066273776285635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,57.69192729311857,49.9606950880722,1.0,25.222371542636246,28.96934994317159,33.66552205789872,39.85954327797633,45.39645746731683,52.22173924061905,52.374120086590686,48.02393390178687,1.0,16.60496764269512,5.976506016798602,9.860888920768437,22.62344727892136,36.549299729735125,52.33086627068464,57.32349871879003,50.76693060413635,38.38249907460158,24.118964335085106,10.521244600213826,17.233701631494768,29.60142535949153,41.60652607106704,50.161851150346486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.206904942273376,6.552080106703968,1.0,19.893802195091187,24.770953057970654,33.116861183984525,41.72787599550786,44.20909112580354,46.977382530676834,49.29260578243315,39.75853179935163,1.0,15.269294020076547,21.151772778116758,22.28557704251656,30.691108271246996,41.38538926683664,51.543478596768445,57.797579162851854,51.01416641668172,38.272587657674514,22.799500800365887,15.528862969820478,22.986369109073195,34.64202919168705,44.73015702473297,50.21958314142772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,da
da-20.png,-0.016221355253997625,0.494149880832358,1.287067302980473,3.0681599729474818,5.260222410618601,3.342835328147418,-5.841419225849376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.39221787236037,42.094328565593386,1.0,24.0336639689988,29.679445825001025,34.014118272331096,38.33674797278986,40.976560637531136,43.99697688950933,46.75938930402702,39.09247340268529,1.0,13.413825144563212,4.912837492978853,9.428907061322704,21.06331535517205,29.53872897301426,45.418152221013536,47.62648012946938,43.95401410251976,31.86281284307482,18.40009815960201,12.36791116608574,19.611497508602156,27.20978878638561,33.979564064959746,45.93435303827126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.568479006577638,6.242333867525815,1.0,7.428099691871057,11.260446822926689,17.8991358395406,23.736245286868936,26.99098631272619,30.55951900942282,44.81884302614193,31.22622878282973,1.0,12.603834953293084,16.942780193555343,20.875763404944735,30.731653581801083,37.75837942135953,45.26994103351987,47.62222155309471,45.28220148032069,31.638915781524954,17.461909363685546,16.344715495179795,25.073535572045902,32.570184891815174,37.43392264206074,46.002232562816616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,da
da-21.png,-0.06232705311691648,0.42223934118538986,1.4376738351452665,2.7015560497865687,-4.9884608269680895,-2.9323630191737458,4.870688091401274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51.18414548548839,39.72037065367727,1.0,1.0,16.08297980940732,25.8642471151378,35.02333900557328,42.6820806020099,47.08368035557359,46.377105119972704,39.52675745326027,1.0,10.414931267325963,6.131797292784621,9.632168823789085,19.44510805111873,1.0,46.30134922245211,47.890926597181654,40.17625597025858,29.787518931734848,18.894143373391874,20.46171811201564,25.80119398129849,25.351802846628004,47.60008170632515,48.53316846956604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.960979398571838,6.886822195288724,1.0,1.0,26.760848483649124,28.406157523506913,35.69690726589032,42.10704978938874,41.818933267825514,42.34922019883362,31.18408693697611,1.0,18.012825618398427,13.52856153308685,19.60733662607679,28.288608219874057,1.0,47.76038563052638,48.943621518577146,41.003393889152356,30.63967281678403,20.645166121717388,24.142517714500094,30.63329620377231,29.24441233999256,51.45370872398224,48.612114198080995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,da
da-22.png,-0.14909890698543876,0.3120476553874747,1.24380836734111,1.8738803053223954,3.4765881600540305,-2.484787991513412,3.8016127691190786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.50637129982384,42.857159528163464,1.0,13.179421902167928,18.380949131685945,27.642012107447826,35.816253625738014,43.17275004153888,48.78357085628301,46.23660427070863,1.0,1.0,11.392869076398991,5.1003144655226045,12.327857098954452,21.230572519375126,1.0,49.26487583688462,44.145023660515626,39.81364492947512,29.131984382248355,18.666515406250575,22.471492281762185,28.063027169638524,28.19214556841205,1.0,53.14927173113159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.039384743555853,6.256856132780542,1.0,32.96629718403453,29.61654100820883,32.69975368155008,38.517342890583436,42.89971801250674,45.35569086219934,43.35367422725739,1.0,1.0,16.437664824949277,19.41924725705414,24.202502651576577,31.565723538960665,1.0,52.01197197648441,45.881762150132325,41.10146206206014,30.783708678805127,21.520080376021394,26.964825127137992,32.76357059691803,32.01945145964075,1.0,53.2358465476388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,da
da-23.png,-0.08092445822919965,0.21231985476160886,0.9383877860772155,2.5342614510586965,4.271236649274494,2.6460183352650004,5.532638199517297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.887094837043506,40.48876500977982,1.0,11.250077874279986,13.93332016707077,22.971495715646785,31.312730493755296,39.15321086234699,44.65407308832039,47.4055724570977,37.34329393445438,26.00890272121837,12.868265422658018,8.665288080753626,9.2034322213767,20.41719921420169,1.0,45.097709665012914,44.285081641564126,42.43427474467081,1.0,1.0,17.150105687519723,20.104810467105395,24.082513514301876,50.01502849831627,47.472612530611244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.1932648310191745,7.363859722012355,1.0,33.51579037850521,29.7754211457507,34.19197823575921,41.110470312103,46.80949129504136,46.9972921504093,39.425601782142984,32.34592149156806,21.950096679047828,12.769633396388848,16.132487566231312,21.225397299991737,30.475303716025728,1.0,50.02961559510282,41.95554850076447,40.083471235699484,1.0,1.0,21.516433311552998,24.453172017765585,28.44243051849559,54.167746793235324,47.55814298320479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,da
da-24.png,-0.026453640910747107,0.4187584719205198,0.8724674124070658,2.8082911491592193,-4.705021567385493,-3.2835282315486554,4.9691628426079415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.453440254370506,1.0,1.0,21.834171968949505,26.201071631252024,30.61406025733734,35.483708901689354,40.13724611063412,44.281661112500984,49.96087598739125,1.0,23.48763012754955,15.150600043704928,5.553443233470405,8.633095205612713,18.376665739644178,1.0,44.71583453474042,50.881114399506,39.712262446916654,29.85696031786855,15.339715824552888,15.292639731344588,19.286490686954238,23.38230547502568,1.0,47.74190955180299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9929432892309045,1.0,1.0,10.482111357212021,13.672631970189945,19.403491734969922,24.760868141187082,28.81155084280485,31.52263548510062,49.650493901744696,1.0,29.869469550699637,15.640184283214863,11.031572986534497,16.14518925637579,25.624406077503497,1.0,43.91032072781671,51.584554928232684,39.21310098904771,28.100381665684893,16.83621182381575,17.994888278941502,23.492825414961185,27.34534629801079,1.0,47.81775406250651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,da
da-25.png,-0.019032798790993618,0.6785657767654925,1.808851273534353,3.03727917332075,-5.473368282741955,-4.182258455904881,6.077830658237351,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.70582767724875,42.987208215141735,1.0,21.127803481967412,25.404365274509175,32.05782538643996,37.20712028537461,42.94274281120838,45.49442827378395,43.484095122997715,40.43592288658166,1.0,14.06193320323162,5.987577014833556,8.674726007381947,18.969344313215224,27.36740801564958,44.587221529438985,48.507616949794375,44.99610692611385,33.70260457344785,20.51008547145873,13.38079621725686,21.941025332061926,30.459095674154813,32.23840316386997,48.58979821026905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6796658515360354,5.91036966628015,1.0,21.47910186669789,21.19523796905643,27.06844021215162,32.83493966814776,37.666636315853495,40.258349187943836,47.97737705447358,36.24559455427511,1.0,15.990190395244701,17.802519328988705,18.145510876514937,26.297147130288103,34.80492507718197,44.334227455331856,50.861570013650606,47.258399471080786,34.92500742474155,20.840523598903186,17.998234332706534,26.614345475706056,34.65979611902621,35.178167582534556,48.66321757164852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,da
da-26.png,-0.028767382489270098,0.5626188745133565,1.4516180560708758,2.084240503595289,4.107854563211233,2.8384475343152227,3.932134480585052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59.14248927911612,50.59392259002408,32.90715436442922,29.378439470198984,13.717415064310527,24.45988054572418,37.3334776632082,46.54234074030781,53.95368763124699,1.0,39.29042709640821,31.12368731090731,16.13516959919981,5.405071675954062,12.10364262230137,24.311650693818788,1.0,55.415816902512994,1.0,48.06864800166403,34.80344896435685,23.078878629681448,17.813171585836294,29.630217952419333,35.26098754540657,1.0,58.965074027921766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.962983357239026,9.629378954567787,16.666854889786055,16.68946756383837,35.202569758397225,32.869496362622016,41.97305166968956,49.18098697426433,52.333077453933676,1.0,40.66558056986439,25.894439612727957,24.660492353809804,16.929131186166853,22.663847002117734,32.805204237161455,1.0,56.05348269693367,1.0,49.35190599536593,34.74963442318008,22.679653887245376,23.515616746254516,33.798788833976296,37.315162418797264,1.0,59.02791788547379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,da
