FName,mo_inv1,mo_inv2,mo_inv3,mo_inv4,mo_inv5,mo_inv6,mo_inv7,icz1,icz2,icz3,icz4,icz5,icz6,icz7,icz8,icz9,icz10,icz11,icz12,icz13,icz14,icz15,icz16,icz17,icz18,icz19,icz20,icz21,icz22,icz23,icz24,icz25,icz26,icz27,icz28,icz29,icz30,icz31,icz32,icz33,icz34,icz35,icz36,icz37,icz38,icz39,icz40,icz41,icz42,icz43,icz44,icz45,icz46,icz47,icz48,icz49,icz50,icz51,icz52,icz53,icz54,icz55,icz56,icz57,icz58,icz59,icz60,icz61,icz62,icz63,icz64,icz65,icz66,icz67,icz68,icz69,icz70,icz71,icz72,icz73,icz74,icz75,icz76,icz77,icz78,icz79,icz80,icz81,zcz1,zcz2,zcz3,zcz4,zcz5,zcz6,zcz7,zcz8,zcz9,zcz10,zcz11,zcz12,zcz13,zcz14,zcz15,zcz16,zcz17,zcz18,zcz19,zcz20,zcz21,zcz22,zcz23,zcz24,zcz25,zcz26,zcz27,zcz28,zcz29,zcz30,zcz31,zcz32,zcz33,zcz34,zcz35,zcz36,zcz37,zcz38,zcz39,zcz40,zcz41,zcz42,zcz43,zcz44,zcz45,zcz46,zcz47,zcz48,zcz49,zcz50,zcz51,zcz52,zcz53,zcz54,zcz55,zcz56,zcz57,zcz58,zcz59,zcz60,zcz61,zcz62,zcz63,zcz64,zcz65,zcz66,zcz67,zcz68,zcz69,zcz70,zcz71,zcz72,zcz73,zcz74,zcz75,zcz76,zcz77,zcz78,zcz79,zcz80,zcz81,label
imgSegment_01_01.png,-0.030798670324425497,1.2475774333836813,1.0083155946295244,1.2480122824809177,2.3897456168032543,2.2254883748150958,2.985022492250233,1.0,1.0,22.84664100831035,27.98899541490481,31.29028288475055,32.45946161629812,31.274418156740275,30.872834298626852,33.54748965921378,31.440105693149388,1.0,13.730307116230284,10.310780265878224,1.0,1.0,1.0,31.366536696270348,35.05996364637441,32.08829999843489,31.20532882093981,30.224863229224336,21.202973985950095,1.0,1.0,1.0,1.0,41.9396492051201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9859004137346843,6.835418187373234,13.33461498943881,17.92732173193925,19.180575347680836,21.914387528627536,27.564623637529614,32.697835988196445,1.0,14.456502216732856,19.5689667203608,1.0,1.0,1.0,35.24576914450052,35.41242088824578,36.8053765340622,35.55550085196544,33.79292430599432,22.428519587422134,1.0,1.0,1.0,1.0,41.9913095626814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,imgSegment_01_01.png
imgSegment_01_02.png,-0.41134244146466814,-0.6627426813762333,-0.0400402607536859,0.19759337445688124,0.284527910045244,0.002605811794625317,0.9930220238787268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,82.61605509643515,59.56942412402146,44.583504183150396,30.453616956512167,1.0,1.0,1.0,71.4516576100894,88.15869885630899,72.67035631648692,59.358895629620264,1.0,23.010440714368777,1.0,1.0,1.0,70.21798702252873,83.97421909936872,71.00569858791218,60.741632127597704,1.0,21.942877618696656,24.510332956546804,35.31274973347427,48.94010483331226,66.84314576481182,84.66455544762323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.2487658101919825,16.504614969802798,26.48743099355089,34.00107098980619,1.0,1.0,1.0,101.67589765518612,93.7289118628217,57.845355017453606,40.01276223093118,1.0,14.71751753775063,1.0,1.0,1.0,88.2119197138146,89.23597665951281,68.3931926786226,52.23160786644858,1.0,22.40729300787315,32.358582234086654,45.217883552407905,57.347091988462196,71.63343504117425,84.72576865986792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,imgSegment_01_02.png
imgSegment_01_03.png,-0.2643057341834585,-0.3652052728135915,-0.46217415214407265,0.3335463029295642,-0.9253860407097756,-0.4123325721640019,0.2800778212935187,39.940243856907585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.549641351815772,18.09019578144915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.458460811696368,11.272513247489604,14.27416565037364,19.82865563685471,28.002183238893522,35.29987483399678,43.71586431714835,51.0216423907561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.660796328371647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.549933707081184,14.373707209855596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.672650459648647,24.59431021075525,29.249234416619352,32.59087952159155,37.8618761651428,42.34517566472955,47.496831836563324,51.0216423907561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,imgSegment_01_03.png
imgSegment_01_04.png,-0.14129668637710285,0.840413288748173,0.24744692310060454,2.2879708217597705,3.8879347900140346,-2.9277415593288,3.6086646024237883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.790041495376663,22.790305863850506,35.8234788239721,33.441395765365115,28.679014223217667,22.53853883191017,17.293532265171503,13.72902368156883,13.821350487493165,16.633544214487763,1.0,25.687006943671882,32.97802165674137,28.82214199348977,24.72383331491487,22.890520563823202,22.91078680542672,24.31214089798557,27.437300819242473,30.59230008784534,29.147537233116548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.630880327074665,7.554534530572883,6.685759323160191,34.58855428982769,21.685351436181254,13.002982017966382,5.8560535814294,3.459539925535508,7.891759086171305,13.298069564113835,1.0,25.98182670480888,36.39469182232573,31.87344944790235,28.782425716303937,27.404389692677032,28.06362720536103,29.262483601070688,32.08957413860777,34.466397134129174,29.35514211974063,imgSegment_01_04.png
imgSegment_01_05.png,-0.1843795284344734,-0.05851569746856045,0.8208984940950965,0.6093717693357141,1.3455848024044639,0.5825487898384695,1.8414240834414952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.58382815105529,63.18809885244557,1.0,20.027610022111148,19.203614521888518,23.72027002205658,34.90352339201999,45.13580578832394,59.0342857916241,67.00494745357337,62.07410560356609,1.0,1.0,1.0,16.9233368073682,19.162087042246256,38.396250445281176,62.9169298458335,65.89674554201888,61.31632105788689,49.66974892888431,38.63866035751295,29.940086768585214,22.661879905059678,1.0,43.96703529011227,64.50598196173445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.037667416370475,9.385466368011626,1.0,49.53709957643506,30.146341992079417,35.39245684046302,42.792533101225175,46.94845020886654,54.600849759660335,60.57948769095048,55.06183292754953,1.0,1.0,1.0,27.738934845814374,30.20147331103308,43.39270368185456,61.06744039333432,70.4779517102748,62.64246366340531,50.652696728249914,40.16657554771472,32.5508227231753,26.008309934198866,1.0,46.27140063001005,64.57088161391489,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,imgSegment_01_05.png
imgSegment_01_06.png,0.062735449056156,0.7098056525456798,1.7479958549560937,1.3737949163132734,2.98421071435761,1.7311555836137937,3.279965196366832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.45557704322233,36.11612672770042,23.001027313172486,27.496771457112278,32.433459536033986,37.15600784765104,41.84225637317459,46.353185191072136,51.006042756198305,43.83038527035287,30.303464497416844,21.321962566912767,10.284173823043714,7.235618907694034,17.085214868641653,27.75137114006286,1.0,55.32971360869015,46.08493376904088,41.619207578220234,28.753166180775338,19.16441086631902,26.596290956290105,31.46590790454381,35.17541171497155,1.0,59.02182052949986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.85962003757467,7.109355951990205,18.030225577364714,18.15545086099841,26.84085168249664,35.49985937605252,39.364917102469185,41.27914991732508,47.67294470193254,44.01316138505743,27.218846536904316,15.079912448855314,14.372623643840887,16.184959777989867,26.87809049140697,37.32910144843055,1.0,56.96686410658329,46.60111172391814,43.60894412912568,28.41328039833353,21.585411887193928,31.52134773473581,36.997577924565896,38.59501771107054,1.0,59.071236335096536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,imgSegment_01_06.png
imgSegment_01_07.png,0.004966110654563278,0.8562249368138611,0.1966024350579638,0.804296192501971,1.3605046755565429,1.6745639146457907,-1.627247851061347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.790585295922906,30.471003467371048,30.219152647923757,25.40563611317233,1.0,1.0,1.0,1.0,1.0,14.119267919577622,7.028174983252369,1.0,19.232666278771667,49.29558343425639,43.77010722376741,37.29203122561656,31.92986351819498,26.755248290920814,21.75197537356594,14.530234168827267,1.0,25.39501261657237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.4186274319771295,8.426401100961137,10.02049066768077,13.74607799156341,1.0,1.0,1.0,1.0,1.0,13.98165861651921,15.483486307996806,1.0,16.772234271732557,57.91515731624555,50.20747140440626,42.556673247140424,36.32297687719676,30.67145300195607,25.439583262306414,17.71988416434058,1.0,25.532475044010987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,imgSegment_01_07.png
imgSegment_01_08.png,-0.2137102672955976,0.057019674401744415,0.6675066145254235,0.8583253970356215,1.6554959441507384,0.9454998307240652,2.0391616502281735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62.24220296273359,50.66214619479784,1.0,1.0,15.992749097735366,21.809083975915552,29.293564283464008,43.747420611023465,49.833579220128264,61.37984684716622,48.86283243286015,1.0,1.0,1.0,1.0,24.862670743675466,30.656091901934587,50.72907061503597,1.0,48.92764044885993,42.371448481141094,36.13940205487717,32.398280782554885,30.766917706289128,30.821014586537093,32.71882049876457,54.73973938564593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.00033098962906,7.817585046562698,1.0,1.0,40.90442929776724,32.50440665414939,38.925306406332524,46.57946708678008,47.679816451086424,59.7229589352335,43.14361153883754,1.0,1.0,1.0,1.0,32.45689770835568,37.49437555157014,50.1942737792884,1.0,51.508148076118154,44.674269035513426,38.67148483458445,36.17154094203284,34.53617992753117,33.17121744014115,34.627192321274364,54.81947954145707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,imgSegment_01_08.png
imgSegment_01_09.png,-0.10750366591335846,1.035476243899341,0.37077277856370733,2.3519489587760343,3.9918586360888733,-3.0824305695133765,-3.7838216904208952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.434665391162746,15.552538973943555,15.99514872909211,19.49634575490393,25.951298628489642,31.55037581171758,29.743291492525287,25.67710640664966,21.251277184232325,17.188261288512393,14.65525771034677,1.0,1.0,1.0,20.560908688203064,29.112023096712218,27.687420886547375,26.59559516870869,26.261983998497996,26.79416940544486,27.11586081204007,27.499591762158463,26.493441525496095,22.8476821539545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.309303675971293,10.164647002763273,6.197461754860105,6.3760925652263785,8.429367026868354,9.70084337606895,32.10390659537777,21.323169712749095,14.622978696087351,8.6033889399947,3.5662022180401465,1.0,1.0,1.0,21.095241972237314,34.8096575502413,33.0354974381257,31.839736402772164,31.294402243863235,31.59070759353125,31.71202144800456,31.324567682587926,28.536043407217,23.072970101126632,imgSegment_01_09.png
imgSegment_01_10.png,-0.04261138745789356,1.11635568677502,0.8415871650850721,1.2804308656824435,2.4401128612349607,1.9488239853966944,2.5601893780226113,1.0,25.527393332546744,28.104161249905832,29.994901617880927,30.70227558318603,29.515660978770942,30.46161344509271,32.53275731112392,34.52150398179132,31.213879539154256,20.559869927381566,15.68606428985053,1.0,1.0,1.0,1.0,1.0,35.57341792063309,33.233256729436256,32.87938274937598,23.636949209765554,19.277001406889486,20.95566898728772,1.0,1.0,40.21801003236002,39.14814400457348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8407939021467885,4.89677526834907,9.84164926440879,14.140242629124584,17.179219838201476,21.33101986749873,25.350434365692713,29.562739494273533,34.831619540352015,18.546794960999257,19.889933829541,1.0,1.0,1.0,1.0,1.0,36.19450287498363,36.68931232320005,36.3060670548499,26.46999292801807,21.008611418840694,23.70756150572902,1.0,1.0,44.09672999597311,39.19951853303201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,imgSegment_01_10.png
